2012,NV,1366314469,2357528780,413860910,4137704159,1381695602,537317779,3574233168
2012,NH,1031777745,1644042594,188927062,2864747401,1035562698,447493824,2643256165
2012,NJ,10507938695,14656800335,1425760728,26590517071,9110276732,3839863172,24391278492
2012,NM,2455786688,613530362,540071104,3611545415,1212443944,361784557,3039423459
2012,NY,23131272330,31250483018,3956260188,58645469511,22224345077,10879677566,52460493744
2012,NC,7877948817,3356157399,1878905389,13113011605,5318474687,1658937547,12303426226
2012,ND,653841587,450492877,170085431,1296813496,446277447,142380475,1098089528
2012,OH,10132935979,10426111588,2186000217,22886511224,7295353861,2544023233,19701810041
2012,OK,2882878945,2054680457,794080270,5862837205,2036896074,621640177,5170977526
2012,OR,3038043719,2439701456,618981046,6172421738,1836483941,996077175,5389272946
2012,PA,9594822665,15007706109,2201593372,26807484532,9045636393,3633493138,23190198130
2012,RI,846434776,1214297026,217363498,2278095300,860983228,368578861,2167450184
2012,SC,3670716553,3496607726,871480390,8041044897,2571504655,821616482,6600733292
2012,SD,400362084,674063701,215937175,1303054869,433855114,129205440,1100100322
2012,TN,4059869430,3656844659,1263156965,8979871054,3483790952,1144100014,8351055502
2012,TX,20341491419,22801749240,6311757731,49533579049,18848804581,2844914009,41067619014
2012,UT,2418166130,1739602807,461332626,4619101563,1514905517,637549421,3779759898
2012,VT,1451850287,64787399,127643822,1644281508,569350961,226733770,1497093035
2012,VA,5564497195,7738618388,1356037389,14659152972,5651526313,1903354811,13403575687
2012,WA,7001098779,3786633181,1057047374,11844779334,3962432531,1324489566,10054077098
2012,WV,2069942028,1053151285,433204705,3556656427,1146316188,613798624,3275246296
2012,WI,4806328049,5119982604,953229892,10879540545,3707667522,1651212432,9704932406
2012,WY,850338786,491034941,145148263,1659640685,550835923,223092539,1432216092
2011,AL,3827906539,2270596012,1250581371,7386470736,2500992746,983940156,6592924850
2011,AK,1524083229,521768001,424422368,2470273598,666918708,413654983,2201270165
2011,AZ,3924368802,3941830923,1639892319,9764471630,3256512906,770956721,8340210752
2011,AR,2703032545,1708248461,859309175,5273728069,1798852379,492291463,4578136382
2011,CA,38411424501,20203927003,9248710447,67864061951,22874871130,7843569067,57526834875
2011,CO,3540864828,4270380303,991623452,8820782705,3018418325,743335253,7409461742
2011,CT,3422641910,5739726265,827617663,9989985838,3601405478,1448012365,9094036286
2011,DE,1024556774,516278723,207822643,1748658140,643670733,281665377,1613304164
2011,DC,-2,1698625789,227197930,1925823719,451340550,79700002,1482201876
2011,FL,9069112608,12492913226,4796328772,26358354606,8826444840,2860946156,23870090268
2011,GA,7526256538,8208750894,2312872057,18047879489,6661759527,2226686303,15527906770
2011,HI,2059790681,63279744,347361337,2470431762,829259660,263733937,2141560557
2011,ID,1382051531,495614065,305825873,2183491469,801451130,265057365,1881746483
2011,IL,9304471406,16691051079,2900110307,28895632792,9447166391,3839639284,24554467102
2011,IN,6534418985,4165635171,1046266545,11761793435,3668623721,1771179685,9687948986
2011,IA,2550545850,2739805746,613528182,5906170742,2111774256,670349557,4855870838
2011,KS,2979230162,1922116343,662971221,5670546784,2075509896,543673712,4741372280
2011,KY,3622461129,2221229749,1149657907,6993348785,2580066539,866874530,6211453424
2011,LA,3479231312,3233812877,1533439522,8246483711,2869598796,1146438599,7522098375
2011,ME,1052058394,1255756186,289248684,2597927115,914977092,387201682,2377878039
2011,MD,5508344459,6672767938,1256209654,13437322051,4708564048,2025230123,12035718634
2011,MA,5797874393,8287172802,1271995242,15357042437,5644823264,2247971266,13649965365
2011,MI,10717833895,6031160526,2705858364,19466487458,5711512003,2916047590,16786444461
2011,MN,6397541163,3437724269,905392055,10938581102,4026985258,1258415565,8944866501
2011,MS,2071471423,1404101886,1006453225,4483191303,1569390946,475160222,3887981214
2011,MO,3008368825,5739444148,1381908271,10169473361,3632510355,1030136737,8691886839
2011,MT,723124589,497226105,298963752,1654729417,601939136,177067736,1518818050
2011,NE,1186278690,2071409980,634410584,3911429857,1425175509,482025790,3298535886
2011,NV,1388358940,2360780494,463653112,4212792546,1439112846,536624181,3676996845
2011,NH,1041560790,1597635573,205572141,2844768504,1045325579,440816093,2637910636
2011,NJ,9403391197,14477162107,1336981758,25217564132,9006685928,3647161559,23639280501
